STATE,COUNTY,MONTH,DAY,HOUR,MINUTE,VE_TOTAL,PERSONS,PEDS,NHS,ROAD_FNC,ROUTE,SP_JUR,HARM_EV,MAN_COLL,REL_JUNC,REL_ROAD,TRAF_FLO,NO_LANES,SP_LIMIT,ALIGNMNT,PROFILE,PAVE_TYP,SUR_COND,TRA_CONT,T_CONT_F,HIT_RUN,LGT_COND,WEATHER1,WEATHER2,C_M_ZONE,NOT_HOUR,NOT_MIN,ARR_HOUR,ARR_MIN,HOSP_HR,HOSP_MN,SCH_BUS,CF1,CF2,CF3,FATALS,DAY_WEEK,DRUNK_DR,ST_CASE,CITY,MILEPT,YEAR,TWAY_ID,TWAY_ID2,RAIL,LATITUDE,LONGITUD,VE_FORMS,WEATHER
5,129,12,28,14,10,3,8,0,1,2,2,0,12,2,1,1,1,2,55,1,1,2,1,0,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,6,0,50568,0,79,2007,US-65-06,1E+20,0,35492620,92331789,3,1
5,7,12,30,1,40,1,4,0,0,6,4,0,1,0,1,4,1,2,40,2,2,2,1,0,0,0,2,1,0,0,1,40,1,57,99,99,0,0,0,0,1,1,2,50569,0,0,2007,TYSON RD.,1E+20,0,99999999,999999999,1,1
5,109,12,31,16,22,1,1,0,0,3,3,0,42,0,1,5,1,2,55,1,2,2,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,50570,0,53,2007,SR-8-04,1E+20,0,34160902,93293128,1,1
5,43,10,13,99,99,1,1,0,0,6,4,0,7,0,1,1,1,2,99,1,1,4,1,0,0,0,1,1,0,0,7,28,7,38,99,99,0,0,0,0,1,7,0,50571,0,0,2007,BERRY LN.,1E+20,0,33413553,91485714,1,1
5,143,10,21,2,4,1,3,1,0,13,2,0,8,0,1,1,1,4,55,1,1,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,50572,1310,232,2007,US-62-01,1E+20,0,36030021,94123756,1,1
5,31,11,1,18,22,2,3,0,0,13,3,0,12,5,2,1,1,5,45,1,1,2,1,0,0,0,3,1,0,0,18,22,18,31,99,99,0,0,0,0,1,5,0,50573,2070,174,2007,SR-91-02,SCOTT,0,35504281,90411206,2,1
5,119,11,30,99,99,1,2,1,1,11,7,0,8,0,5,1,1,2,45,1,1,2,1,0,0,2,2,1,0,0,5,36,5,45,99,99,0,0,0,0,1,6,0,50574,2320,1306,2007,I-30-23,1E+20,0,34400284,92231550,1,1
5,115,11,30,0,14,1,1,0,1,1,1,0,37,0,5,4,6,1,99,2,3,2,1,0,0,0,2,1,0,0,0,14,0,24,99,99,0,0,0,0,1,6,1,50576,3230,882,2007,I-40-22,1E+20,0,35150110,93021522,1,1
5,85,5,1,11,55,2,2,0,0,6,4,0,12,4,1,1,1,2,30,2,2,2,1,0,0,0,1,1,0,0,11,58,12,5,99,99,0,4,0,0,1,3,0,50577,0,0,2007,S. STAGECOACH RD.,1E+20,0,34571156,91590510,2,1
5,85,6,8,23,47,1,1,0,0,6,4,0,1,0,1,5,1,2,35,1,1,8,1,0,0,0,2,1,0,0,23,49,0,2,99,99,0,0,0,0,1,6,0,50578,0,0,2007,DANIE GLOVER RD.,1E+20,0,34533115,91560279,1,1
5,7,8,11,1,37,1,1,0,0,6,4,0,7,0,1,4,1,2,30,2,1,2,1,0,0,0,2,1,0,0,1,40,1,49,99,99,0,0,0,0,1,7,1,50579,0,0,2007,TAYLOR ORCHARD RD.,1E+20,0,99999999,999999999,1,1
5,35,10,8,19,19,1,2,1,0,3,2,0,8,0,1,1,1,4,50,1,1,2,2,0,0,0,2,2,0,0,19,21,19,26,99,99,0,0,0,0,1,2,0,50580,4120,97,2007,US-70-20,1E+20,0,99999999,999999999,1,2
5,119,11,3,20,20,2,3,0,0,13,3,0,12,5,13,1,6,1,35,9,1,2,1,20,3,0,2,1,0,0,20,37,20,46,99,99,0,0,0,0,1,7,1,50581,2880,149,2007,SR-365-11,I-40 OFF-RAMP,0,99999999,999999999,2,1
5,85,11,25,18,36,1,1,0,0,6,4,0,42,0,1,4,1,2,45,2,1,2,2,0,0,0,2,2,0,0,18,36,18,48,99,99,0,0,0,0,1,1,0,50582,0,0,2007,TOLTEC RD.,1E+20,0,34390310,92015133,1,2
5,119,12,6,6,40,1,2,1,1,13,3,0,8,0,2,1,1,2,40,1,1,2,1,3,3,0,2,1,0,0,6,42,6,45,99,99,0,0,0,0,1,5,0,50583,2880,133,2007,SR-365-11,ROCK,0,34481950,92173097,1,1
5,119,10,18,7,44,2,4,0,0,13,2,0,12,2,2,1,1,4,40,1,1,2,2,0,0,0,1,1,0,0,7,57,8,4,99,99,0,0,0,0,1,5,0,50584,2880,41,2007,US-70-13,PARK PL.,0,99999999,999999999,2,1
5,49,11,17,1,19,1,1,0,1,2,2,0,1,0,2,4,1,4,55,2,2,2,1,0,0,0,2,1,0,0,1,20,1,29,99,99,0,0,0,0,1,7,0,50585,0,150,2007,US-62-13,KENNER RD.,0,99999999,999999999,1,1
5,93,12,21,12,20,1,1,0,0,6,4,0,42,0,1,5,1,2,99,2,1,4,1,0,0,0,1,1,0,0,12,26,12,45,99,99,0,0,0,0,1,6,0,50586,0,0,2007,CR 245,1E+20,0,99999999,999999999,1,1
5,119,10,22,15,33,1,1,0,0,14,3,0,33,0,1,5,1,2,45,2,1,2,1,0,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,2,0,50587,2036,53,2007,SR-161-03,1E+20,0,99999999,999999999,1,1
6,85,1,1,0,45,2,8,0,0,12,3,0,35,0,1,4,3,2,55,1,1,1,1,0,0,0,2,1,0,0,99,99,99,99,0,0,0,0,0,0,1,2,2,60001,2000,75,2007,SR-17,1E+20,0,37135766,121581847,2,1
6,37,1,1,2,8,1,2,1,0,14,6,0,8,0,1,1,5,2,55,1,1,2,1,0,0,2,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,2,1,60002,1840,0,2007,AVENUE J,1E+20,0,34411949,118220551,1,1
6,73,1,1,3,50,1,2,1,1,11,1,0,8,0,1,2,3,5,65,1,1,1,1,0,0,2,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,2,1,60003,3260,215,2007,I-805,1E+20,0,32472992,117085848,1,1
6,85,1,1,4,15,1,1,0,1,11,1,0,35,0,1,4,9,9,65,1,1,2,1,0,0,0,2,1,0,0,99,99,99,99,0,0,0,0,0,0,1,2,1,60004,3340,35,2007,I-605 RAMP,1E+20,0,37225578,121513692,1,1
6,65,1,1,8,55,2,4,0,1,12,3,0,12,5,2,1,2,2,65,1,1,2,1,29,3,0,1,1,0,0,99,99,99,99,0,0,0,0,0,0,1,2,0,60005,750,167,2007,SR-86,AIRPORT BLVD,0,33383148,116105227,2,1
6,53,1,2,20,52,2,3,1,0,15,4,0,8,0,1,1,2,2,55,2,1,2,1,0,0,0,2,1,0,1,99,99,99,99,99,99,0,19,0,0,1,3,0,60006,0,0,2007,BLANCO RD,1E+20,0,36402107,121414291,2,1
6,29,1,2,20,55,3,1,0,0,13,4,0,14,7,1,4,2,2,45,1,1,2,1,0,0,0,3,1,0,0,99,99,99,99,0,0,0,0,0,0,1,3,0,60007,0,0,2007,MANOR ST,1E+20,0,35254449,119004406,1,1
6,1,1,2,23,55,1,3,0,0,13,6,0,39,0,1,4,2,2,35,2,1,2,1,0,0,0,3,1,0,0,99,99,99,99,99,99,0,0,0,0,1,3,1,60008,2840,0,2007,LOS POSITAS,1E+20,0,37404831,121542348,1,1
6,95,1,3,18,33,4,4,0,1,11,1,0,12,4,1,1,3,4,65,1,1,1,2,0,0,0,3,1,0,0,99,99,99,99,99,99,0,0,0,0,1,4,0,60009,1260,182,2007,I-80,1E+20,0,38154468,122033166,4,1
6,71,1,4,4,10,5,5,0,0,15,6,0,33,0,1,4,1,2,30,1,1,2,1,0,0,0,3,1,0,0,99,99,99,99,99,99,0,0,0,0,2,5,1,60010,3000,0,2007,SYCAMORE AVE,1E+20,0,34054619,117215745,1,1
6,43,1,5,19,35,1,2,1,0,6,4,0,35,0,1,4,1,2,55,2,2,5,4,0,0,0,9,1,0,0,99,99,99,99,0,0,0,0,0,0,1,6,0,60011,0,0,2007,CARTER RD,1E+20,0,37313365,119532458,1,1
6,73,1,5,20,22,1,1,0,0,16,6,0,27,0,1,4,1,2,35,2,2,2,1,0,0,0,2,1,0,0,99,99,99,99,0,0,0,0,0,0,1,6,1,60012,3260,0,2007,BERNARDO DR,1E+20,0,33032127,117041674,1,1
6,65,1,5,20,51,2,4,0,0,14,6,0,12,2,1,1,1,4,40,1,1,2,1,0,0,0,3,1,0,0,99,99,99,99,99,99,0,0,0,0,1,6,1,60013,3070,0,2007,TYLER ST,1E+20,0,33553813,117282505,2,1
6,77,1,5,23,47,1,2,0,0,13,6,0,42,0,1,3,2,2,40,2,1,2,1,0,0,0,3,1,0,0,99,99,99,99,99,99,0,0,0,0,1,6,2,60014,3880,0,2007,MACARTHUR DR,1E+20,0,37443313,121243864,1,1
6,29,1,12,18,47,1,1,0,0,16,4,0,43,0,1,4,5,2,45,1,1,2,1,0,0,0,3,1,0,0,99,99,99,99,99,99,0,0,0,0,1,6,0,60015,0,0,2007,WEST DAY AVE,1E+20,0,35260683,119013848,1,1
6,65,1,12,19,54,1,9,0,0,4,4,0,33,0,1,3,2,3,45,1,1,2,1,0,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,2,6,1,60016,0,0,2007,LIMONITE AVE,1E+20,0,33583121,117344858,1,1
6,1,1,12,21,40,1,1,0,1,11,1,0,23,0,13,6,6,1,55,2,1,2,1,0,0,0,3,1,0,0,99,99,99,99,0,0,0,0,0,0,1,6,1,60017,2480,463,2007,I-580 RAMP,1E+20,0,37494041,122165982,1,1
6,13,1,12,21,58,1,4,0,0,14,6,0,33,0,1,3,2,4,25,2,1,2,1,40,3,0,3,1,0,1,99,99,99,99,99,99,0,0,0,0,2,6,0,60018,110,0,2007,JAMES DONLON BLVD,1E+20,0,37584821,121485802,1,1
6,59,1,13,10,6,1,1,0,0,12,3,0,24,0,13,4,6,1,65,2,1,2,1,0,0,0,1,1,0,0,99,99,99,99,0,0,0,0,0,0,1,7,0,60019,3420,99,2007,SR-57 RAMP,1E+20,0,33512926,117523487,1,1
6,37,1,13,10,20,2,2,0,0,13,6,0,12,4,1,1,2,2,35,1,1,2,1,0,0,0,1,1,0,0,99,99,99,99,0,0,0,0,0,0,1,7,1,60020,1670,0,2007,SLAUSON AVE,1E+20,0,33592111,118134796,2,1
6,37,1,13,17,30,3,11,0,1,11,1,0,12,1,1,1,3,5,65,1,1,1,1,0,0,0,5,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,0,60021,3690,147,2007,I-105,1E+20,0,33544268,118093110,3,1
6,59,1,13,20,53,1,1,0,1,11,1,0,1,0,5,3,6,2,65,1,1,1,1,0,0,0,3,1,0,0,99,99,99,99,0,0,0,0,0,0,1,7,1,60022,2199,177,2007,I-5 RAMP,1E+20,0,33361907,117412272,1,1
6,85,1,14,18,38,1,1,0,1,12,2,0,33,0,5,3,6,1,65,1,1,1,1,0,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,1,1,60023,3790,458,2007,US-101 RAMP,1E+20,0,37235404,122014406,1,1
6,59,1,14,23,57,1,2,0,0,13,6,0,42,0,1,3,2,2,40,2,1,2,1,0,0,0,3,1,0,0,99,99,99,99,99,99,0,0,0,0,1,1,1,60024,3420,0,2007,WARNER AVE,1E+20,0,33425754,117533166,1,1
6,1,1,13,22,39,2,4,0,0,14,6,0,30,0,8,4,1,2,25,1,1,2,1,0,0,0,3,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,2,60025,1560,0,2007,RUUS RD,1E+20,0,37375288,122040768,2,1
6,65,1,1,12,0,1,6,0,1,1,1,0,1,0,1,4,3,3,70,1,1,1,1,0,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,2,1,60026,0,282,2007,I-15,1E+20,0,33444857,117265489,1,1
6,71,1,1,13,54,1,6,0,1,1,1,0,1,0,1,4,3,3,70,1,1,1,1,0,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,2,2,0,60027,0,603,2007,I-15,1E+20,0,34451590,117095379,1,1
6,73,1,1,16,7,1,3,0,1,12,3,0,1,0,5,4,6,2,65,2,1,2,1,40,3,0,5,1,0,0,99,99,99,99,99,99,0,0,0,0,2,2,0,60028,3260,44,2007,SR-94 RAMP,1E+20,0,32431695,117061357,1,1
6,77,1,1,17,26,1,1,0,0,16,6,0,1,0,2,1,1,2,25,1,1,2,1,40,3,0,5,1,0,0,99,99,99,99,99,99,0,0,0,0,1,2,0,60029,3770,0,2007,SANGUINETTI LN,CANBY OAK DR,0,37593335,121163129,1,1
6,71,1,1,18,30,2,8,0,1,2,3,0,12,2,1,1,1,2,55,1,1,2,1,0,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,2,0,60030,0,29,2007,SR-58,1E+20,0,34593767,117341389,2,1
6,87,1,1,19,10,1,1,0,1,12,3,0,33,0,5,4,6,1,65,2,1,1,2,0,0,0,2,2,1,1,99,99,99,99,99,99,0,0,0,0,1,2,1,60031,3450,156,2007,SR-1 RAMP,1E+20,0,36591346,121591127,1,2
6,73,1,1,19,33,1,2,1,1,11,1,0,8,0,1,1,3,6,65,1,1,2,1,0,0,0,3,1,0,0,99,99,99,99,0,0,0,0,0,0,1,2,1,60032,3260,206,2007,I-5,1E+20,0,32323288,117014693,1,1
6,17,1,2,7,25,1,1,0,0,3,3,0,35,0,1,4,1,2,55,2,2,2,1,0,0,0,1,1,0,0,99,99,99,99,0,0,0,0,0,0,1,3,0,60033,0,50,2007,SR-49,1E+20,0,38375852,120510854,1,1
6,65,1,2,9,16,1,1,0,1,1,1,0,1,0,1,6,2,2,70,1,1,2,1,0,0,0,1,1,0,0,99,99,99,99,0,0,0,0,0,0,1,3,0,60034,0,1167,2007,I-10,1E+20,0,33395444,115110833,1,1
6,37,1,2,11,40,1,1,0,0,16,6,0,10,0,6,1,1,2,35,1,1,2,1,60,3,0,1,1,0,0,99,99,99,99,0,0,0,0,0,0,1,3,1,60035,1695,0,2007,MISSION MILL RD,1E+20,9999999,34010618,118024899,1,1
6,93,1,3,6,10,2,2,0,1,2,2,0,12,2,1,1,1,2,55,1,2,2,2,0,0,0,2,2,0,0,99,99,99,99,99,99,0,0,0,0,1,4,0,60036,0,432,2007,US-92,1E+20,0,41514923,121590445,2,2
6,37,1,3,7,10,2,3,0,0,5,4,0,12,99,1,1,5,2,55,1,1,2,1,0,0,0,1,1,0,0,99,99,99,99,0,0,0,0,0,0,1,4,1,60037,0,0,2007,AVENUE S,1E+20,0,34332867,117571956,2,1
6,59,1,3,15,53,1,2,1,0,13,6,0,8,0,3,1,1,6,40,1,1,1,1,3,3,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,4,0,60038,0,0,2007,GOLDWEST ST,WESTPARK PL,0,33454600,118002607,1,1
6,29,1,3,18,23,1,1,0,1,2,3,0,1,0,1,4,2,2,65,2,2,2,1,0,0,0,3,1,0,0,99,99,99,99,0,0,0,0,0,0,1,4,0,60039,0,816,2007,SR-58,1E+20,0,35002435,117430662,1,1
6,5,1,3,19,52,2,4,0,1,12,3,0,43,0,1,6,1,2,55,2,1,2,1,0,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,4,0,60040,0,32,2007,SR-88,1E+20,0,38184362,120571378,2,1
6,7,1,3,20,30,1,3,0,0,13,3,0,42,0,1,4,1,2,45,1,1,2,2,0,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,4,0,60041,0,195,2007,SR-162,1E+20,0,39303967,121291086,1,1
6,73,1,3,22,8,1,1,0,0,14,6,0,33,0,1,6,1,4,35,2,2,2,1,0,0,0,3,1,0,0,99,99,99,99,0,0,0,20,0,0,1,4,1,60042,2340,0,2007,EUCLID AVE,1E+20,0,32394581,117044111,1,1
6,65,1,4,0,45,1,1,0,1,11,1,0,33,0,1,2,3,4,65,1,1,1,1,0,0,0,2,1,0,0,99,99,99,99,0,0,0,0,0,0,1,5,0,60043,850,422,2007,I-15,1E+20,0,33532108,117331053,1,1
6,65,1,4,21,40,2,2,0,0,15,4,0,12,5,1,1,1,2,55,1,1,2,2,0,0,0,3,1,0,0,99,99,99,99,0,0,0,0,0,0,1,5,0,60044,0,0,2007,SEMINOLE DR,1E+20,0,33550960,116473451,2,1
6,37,1,5,0,30,1,4,0,1,11,1,0,33,0,5,4,6,2,55,2,9,2,1,0,0,0,3,1,0,0,99,99,99,99,99,99,0,0,0,0,1,6,1,60045,1980,254,2007,I-5 RAMP,1E+20,0,33530224,118014383,1,1
6,111,1,5,1,16,1,1,0,0,13,3,0,33,0,1,6,5,2,45,1,1,2,1,0,0,0,2,1,0,0,99,99,99,99,0,0,0,0,0,0,1,6,1,60046,2530,175,2007,SR-150,1E+20,0,34265163,119145126,1,1
6,37,1,5,1,50,1,1,0,0,13,6,0,29,0,2,6,9,2,35,2,1,2,1,3,3,0,2,1,0,0,99,99,99,99,0,0,0,0,0,0,1,6,1,60047,1980,0,2007,JEFFFERSON BLVD,CULVER BLVD,0,33580280,118262352,1,1
6,67,1,5,4,45,1,1,0,1,12,2,0,42,0,1,4,3,4,65,1,2,1,1,0,0,0,3,1,0,0,99,99,99,99,0,0,0,0,0,0,1,6,0,60048,3150,24,2007,US-50,1E+20,0,38330737,121255834,1,1
6,19,1,5,9,7,2,3,0,0,4,4,0,12,5,2,1,1,2,55,1,1,2,1,20,3,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,6,0,60049,0,0,2007,MOUNTAIN VIEW AVE,THOMPSON AVE,0,36324977,119371136,2,1
6,37,1,5,9,35,1,2,1,0,13,4,0,9,0,1,2,2,2,50,1,2,2,1,0,0,0,1,1,0,0,99,99,99,99,0,0,0,0,0,0,1,6,0,60050,0,0,2007,COLIMA RD,1E+20,0,33583053,117590483,1,1
6,73,1,5,12,33,1,2,1,0,14,6,0,8,0,1,1,2,4,45,1,1,2,1,0,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,6,0,60051,1200,0,2007,EL NORTE PKWY,1E+20,0,33082629,117054012,1,1
6,37,1,5,15,20,1,2,1,0,13,6,0,8,0,3,1,1,4,35,1,1,2,1,40,3,0,1,1,0,0,99,99,99,99,0,0,0,0,0,0,1,6,0,60052,1980,0,2007,LANKERSHIM BLVD,VALERIO ST,0,34121711,118231601,1,1
6,97,1,5,17,56,2,2,0,0,5,4,0,12,5,1,1,1,2,55,2,1,2,1,0,0,0,2,1,0,0,99,99,99,99,0,0,0,0,0,0,1,6,0,60053,0,0,2007,LAKEVILLE HWY,1E+20,0,38112585,122323249,2,1
6,37,1,6,0,5,1,1,0,1,11,1,0,39,0,5,4,3,2,55,2,1,1,1,0,0,0,3,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,0,60054,1980,254,2007,I-5,1E+20,0,34045227,118132078,1,1
6,29,1,6,0,35,1,1,0,0,13,4,0,52,0,1,2,1,2,55,1,1,2,1,0,0,0,2,1,0,0,99,99,99,99,0,0,0,0,0,0,1,7,0,60055,0,0,2007,7TH STANDARD RD,1E+20,0,35262924,119072029,1,1
6,77,1,6,19,1,1,2,1,0,13,6,0,9,0,1,1,5,4,35,1,1,2,1,0,0,0,3,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,0,60056,2070,0,2007,MAIN ST,1E+20,0,37481754,121130008,1,1
6,13,1,6,23,0,1,5,0,0,13,4,0,42,0,1,4,1,2,55,1,1,2,1,0,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,2,7,0,60057,0,0,2007,CUMMINGS SKYWAY,1E+20,0,38022260,122130910,1,1
6,37,1,7,5,30,1,1,0,1,11,1,0,1,0,1,4,2,4,65,1,1,1,1,0,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,1,1,60058,480,308,2007,I-5,1E+20,0,34114202,118195637,1,1
6,73,1,7,11,55,1,1,0,0,3,3,0,33,0,1,2,3,3,65,1,1,2,1,0,0,0,1,1,0,0,99,99,99,99,0,0,0,0,0,0,1,1,1,60059,0,17,2007,SR-67,1E+20,0,32493339,116574256,1,1
6,79,1,7,12,3,1,2,0,0,14,4,0,30,0,1,4,1,2,55,1,1,2,1,0,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,1,1,60060,0,0,2007,LOS OSOS VALLEY RD,1E+20,0,35143176,120403694,1,1
6,67,1,8,3,14,1,1,0,0,13,6,0,42,0,1,3,2,2,45,1,1,2,1,0,0,0,3,1,0,0,99,99,99,99,0,0,0,0,0,0,1,2,0,60061,3150,0,2007,MACK RD,1E+20,0,38282716,121261934,1,1
6,7,1,8,20,58,1,2,1,0,15,4,0,8,0,3,1,1,4,40,1,1,2,1,0,0,2,3,1,0,0,99,99,99,99,99,99,0,0,0,0,1,2,0,60062,0,0,2007,LINCOLN BLVD,ELGIN ST,0,39294681,121330286,1,1
6,29,1,8,99,99,1,1,0,0,14,4,0,1,0,1,4,1,2,55,1,1,2,1,0,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,2,1,60063,0,0,2007,NEURALIA RD,1E+20,0,35114380,117590801,1,1
6,65,1,9,11,16,1,1,0,0,14,4,0,33,0,1,6,1,4,50,1,1,2,1,0,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,3,0,60064,0,0,2007,RUBIDOUX BLVD,1E+20,0,34015807,117233345,1,1
6,65,1,9,12,40,1,1,0,0,4,3,0,1,0,1,1,1,4,65,1,1,2,1,0,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,3,1,60065,0,575,2007,SR-111,1E+20,0,33524588,116352448,1,1
6,1,1,9,13,38,2,2,0,1,11,1,0,12,7,1,1,3,4,65,1,1,2,1,0,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,3,0,60066,1364,118,2007,I-880,1E+20,0,37345662,122025821,2,1
6,89,1,9,16,0,1,5,1,0,13,3,0,9,0,2,1,2,2,55,1,1,2,1,3,3,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,3,1,60067,2950,0,2007,SR-273,CEDARS RD,0,40314391,122230103,1,1
6,113,1,10,6,23,2,2,0,0,14,6,0,12,1,1,1,1,4,45,1,1,2,1,0,0,0,3,1,0,0,99,99,99,99,0,0,0,0,0,0,1,4,0,60068,4163,0,2007,INDUSTRIAL BLVD,1E+20,0,38342377,121335706,2,1
6,107,1,10,8,30,2,2,0,0,4,4,0,12,5,1,99,9,9,55,1,9,9,1,0,0,1,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,4,0,60069,0,0,2007,AVENUE 326,1E+20,0,36225280,119115053,2,1
6,67,1,10,15,2,1,2,0,0,13,6,0,30,0,1,6,1,4,35,1,1,2,1,0,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,4,0,60070,3150,0,2007,BROADWAY,1E+20,0,38324837,121272944,1,1
6,37,1,10,18,55,2,2,0,0,14,6,0,12,5,2,1,1,2,40,1,1,2,1,2,3,0,3,1,0,0,99,99,99,99,0,0,0,0,0,0,1,4,0,60071,1980,0,2007,PARTHENIA ST,TAMPA AVE,0,34134157,118331295,2,1
6,107,1,12,1,18,1,1,0,0,3,3,0,42,0,1,4,1,2,55,2,1,2,1,0,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,6,1,60072,0,46,2007,SR-216,1E+20,0,36205476,119134096,1,1
6,89,1,12,5,41,1,1,0,0,16,6,0,21,0,1,6,1,2,25,1,1,2,1,0,0,0,2,1,0,0,99,99,99,99,0,0,0,0,0,0,1,6,0,60073,90,0,2007,BARNEY ST,1E+20,0,40261434,122165936,1,1
6,85,1,12,6,14,1,1,0,1,12,2,0,25,0,1,3,2,6,65,1,1,2,1,0,0,0,2,1,0,0,99,99,99,99,0,0,0,0,0,0,1,6,0,60074,0,487,2007,US-101,1E+20,0,37244559,122044630,1,1
6,15,1,12,7,5,1,2,1,1,12,2,0,8,0,1,1,1,2,55,1,2,2,4,0,0,2,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,6,0,60075,900,325,2007,US-101,1E+20,0,41461162,124111944,1,1
6,37,1,12,15,42,1,5,0,0,14,6,0,29,0,3,6,1,4,55,1,1,2,1,3,3,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,6,0,60076,1840,0,2007,AVENUE H,30TH ST,0,34430748,118110149,1,1
6,79,1,17,3,50,1,2,0,1,2,2,0,1,0,1,4,2,2,65,1,1,1,4,0,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,4,1,60077,0,652,2007,US-101,1E+20,0,35463241,120424728,1,1
6,71,1,17,5,56,2,3,0,0,13,3,0,12,5,2,1,1,4,55,1,2,2,1,20,3,0,3,1,0,0,99,99,99,99,99,99,0,0,0,0,1,4,0,60078,1305,0,2007,SR-66,SULTANA AVE,0,34062370,117280828,2,1
6,75,1,17,7,26,1,2,1,0,13,6,0,8,0,3,1,2,3,25,1,1,2,1,3,3,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,4,0,60079,3290,0,2007,GEARY BLVD,25TH ST,0,37464868,122290517,1,1
6,89,1,17,13,50,1,1,0,1,11,1,0,42,0,1,2,2,2,70,1,1,2,1,0,0,0,1,1,0,0,99,99,99,99,0,0,0,0,0,0,1,4,0,60080,0,79,2007,I-5,1E+20,0,40284724,122190674,1,1
6,85,1,17,21,43,1,2,0,0,14,6,0,33,0,3,6,2,3,35,1,1,2,1,0,0,0,3,1,0,0,99,99,99,99,99,99,0,0,0,0,1,4,1,60081,3790,0,2007,WOLFE RD,PALO VERDE DR,0,37220766,122004707,1,1
6,73,1,17,22,8,1,1,0,1,12,3,0,38,0,5,2,6,1,65,2,1,2,1,0,0,0,3,1,0,0,99,99,99,99,0,0,0,0,0,0,1,4,1,60082,0,129,2007,SR-94 RAMP,1E+20,0,32444080,116582549,1,1
6,29,1,18,0,15,1,1,0,0,3,4,0,38,0,1,4,1,2,55,1,1,2,1,0,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,5,0,60083,0,0,2007,TEHACHAPI WILLOWS,1E+20,0,35044526,118234291,1,1
6,107,1,18,3,49,1,1,0,0,14,6,0,42,0,1,2,1,2,55,1,1,2,1,0,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,5,1,60084,3920,0,2007,CARTMILL AVE,1E+20,0,36142525,119193545,1,1
6,65,1,20,15,50,2,2,0,0,13,6,0,12,5,2,1,1,2,55,1,1,2,1,20,3,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,1,60085,750,0,2007,GRAPEFRUIT BLVD,AVENUE 54,0,33392408,116091301,2,1
6,111,1,20,17,2,1,1,0,0,13,3,0,33,0,1,4,1,2,30,1,1,2,1,0,0,0,1,1,0,0,99,99,99,99,0,0,0,0,0,0,1,7,0,60086,2620,44,2007,SR-34,1E+20,0,34115174,119103292,1,1
6,53,1,20,20,55,1,1,0,0,16,4,0,38,0,1,4,1,2,55,2,2,2,1,0,0,0,2,1,0,0,99,99,99,99,0,0,0,0,0,0,1,7,1,60087,0,0,2007,VALLE PACIFICO RD,1E+20,0,36483396,121393673,1,1
6,79,1,20,22,15,1,3,0,0,3,3,0,33,0,1,4,1,2,55,1,1,2,1,29,3,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,1,60088,0,63,2007,SR-1,1E+20,0,35100837,120413059,1,1
6,73,1,7,9,55,3,5,0,0,3,3,0,12,2,1,1,1,2,55,2,3,2,1,0,0,0,1,1,0,0,99,99,99,99,0,0,0,14,0,0,2,1,0,60090,3260,298,2007,SR-78,1E+20,0,33051139,116542562,3,1
